Time,Sales,Transcations
2022-04-26T08:30:00.0000000Z,189.17,2
2022-04-26T08:45:00.0000000Z,173.28,1
2022-04-26T09:00:00.0000000Z,279.13,3
2022-04-26T09:15:00.0000000Z,339.32,3
2022-04-26T09:30:00.0000000Z,202.73,3
2022-04-26T09:45:00.0000000Z,405.32,3
2022-04-26T10:00:00.0000000Z,282.62,3
2022-04-26T10:15:00.0000000Z,262.72,3
2022-04-26T10:30:00.0000000Z,169.24,3
2022-04-26T10:45:00.0000000Z,255.95,2
2022-04-26T11:00:00.0000000Z,304.85,5
2022-04-26T11:15:00.0000000Z,539.74,5
2022-04-26T11:30:00.0000000Z,496.63,4
2022-04-26T11:45:00.0000000Z,317.58000000000004,4
2022-04-26T12:00:00.0000000Z,514.27,6
2022-04-26T12:15:00.0000000Z,533.1,6
2022-04-26T12:30:00.0000000Z,710.79,6
2022-04-26T12:45:00.0000000Z,773.62,6
2022-04-26T13:00:00.0000000Z,761.1,8
2022-04-26T13:15:00.0000000Z,685.49,7
2022-04-26T13:30:00.0000000Z,840.01,8
2022-04-26T13:45:00.0000000Z,746.11,7
2022-04-26T14:00:00.0000000Z,752.63,7
2022-04-26T14:15:00.0000000Z,730.95,6
2022-04-26T14:30:00.0000000Z,454.39,6
2022-04-26T14:45:00.0000000Z,585.4300000000001,6
2022-04-26T15:00:00.0000000Z,316.78,4
2022-04-26T15:15:00.0000000Z,495.78999999999996,5
2022-04-26T15:30:00.0000000Z,505.64,4
2022-04-26T15:45:00.0000000Z,460.55,5
2022-04-26T16:00:00.0000000Z,468.44,4
2022-04-26T16:15:00.0000000Z,633.1800000000001,5
2022-04-26T16:30:00.0000000Z,215.24,4
2022-04-26T16:45:00.0000000Z,414.43,5
2022-04-26T17:00:00.0000000Z,335.04,6
2022-04-26T17:15:00.0000000Z,306.36,6
2022-04-26T17:30:00.0000000Z,564.66,6
2022-04-26T17:45:00.0000000Z,604.27,6
2022-04-26T18:00:00.0000000Z,1001.5,7
2022-04-26T18:15:00.0000000Z,893.29,8
2022-04-26T18:30:00.0000000Z,820.53,7
2022-04-26T18:45:00.0000000Z,575.75,8
2022-04-26T19:00:00.0000000Z,1001.73,8
2022-04-26T19:15:00.0000000Z,857.4,9
2022-04-26T19:30:00.0000000Z,1153.94,9
2022-04-26T19:45:00.0000000Z,587.5,9
2022-04-26T20:00:00.0000000Z,102.11,1
2022-04-27T08:00:00.0000000Z,153.55,1
2022-04-27T08:15:00.0000000Z,52.93,1
2022-04-27T08:30:00.0000000Z,111.84,2
2022-04-27T08:45:00.0000000Z,156.08,1
2022-04-27T09:00:00.0000000Z,187.16,2
2022-04-27T09:15:00.0000000Z,324.69,3
2022-04-27T09:30:00.0000000Z,267.96,3
2022-04-27T09:45:00.0000000Z,333.97,2
2022-04-27T10:00:00.0000000Z,313.38,3
2022-04-27T10:15:00.0000000Z,410.63,3
2022-04-27T10:30:00.0000000Z,108.56,2
2022-04-27T10:45:00.0000000Z,273.62,3
2022-04-27T11:00:00.0000000Z,396.4,4
2022-04-27T11:15:00.0000000Z,403.07,4
2022-04-27T11:30:00.0000000Z,576.31,4
2022-04-27T11:45:00.0000000Z,375.38,4
2022-04-27T12:00:00.0000000Z,751.6,6
2022-04-27T12:15:00.0000000Z,334.21,5
2022-04-27T12:30:00.0000000Z,572.24,5
2022-04-27T12:45:00.0000000Z,668.29,6
2022-04-27T13:00:00.0000000Z,363.90999999999997,6
2022-04-27T13:15:00.0000000Z,507.57000000000005,7
2022-04-27T13:30:00.0000000Z,770.5,7
2022-04-27T13:45:00.0000000Z,591.84,7
2022-04-27T14:00:00.0000000Z,395.47,5
2022-04-27T14:15:00.0000000Z,591.63,5
2022-04-27T14:30:00.0000000Z,585.84,6
2022-04-27T14:45:00.0000000Z,390.09,5
2022-04-27T15:00:00.0000000Z,454.81,4
2022-04-27T15:15:00.0000000Z,307.97,4
2022-04-27T15:30:00.0000000Z,535.81,4
2022-04-27T15:45:00.0000000Z,391.65999999999997,4
2022-04-27T16:00:00.0000000Z,284.84000000000003,4
2022-04-27T16:15:00.0000000Z,506.78999999999996,4
2022-04-27T16:30:00.0000000Z,640.6800000000001,5
2022-04-27T16:45:00.0000000Z,300.51,4
2022-04-27T17:00:00.0000000Z,447.66,5
2022-04-27T17:15:00.0000000Z,642.89,5
2022-04-27T17:30:00.0000000Z,374.24,6
2022-04-27T17:45:00.0000000Z,402.35,5
2022-04-27T18:00:00.0000000Z,589.15,6
2022-04-27T18:15:00.0000000Z,551.57,7
2022-04-27T18:30:00.0000000Z,501.96000000000004,7
2022-04-27T18:45:00.0000000Z,570.9300000000001,7
2022-04-27T19:00:00.0000000Z,608.71,8
2022-04-27T19:15:00.0000000Z,500.68,8
2022-04-27T19:30:00.0000000Z,940.74,8
2022-04-27T19:45:00.0000000Z,932.36,8
2022-04-27T20:00:00.0000000Z,158.51,1
2022-04-28T08:00:00.0000000Z,128.27,1
2022-04-28T08:15:00.0000000Z,181.05,2
2022-04-28T08:30:00.0000000Z,14.99,1
2022-04-28T08:45:00.0000000Z,254.74,2
2022-04-28T09:00:00.0000000Z,272.58,3
2022-04-28T09:15:00.0000000Z,449.91999999999996,3
2022-04-28T09:30:00.0000000Z,453.96999999999997,4
2022-04-28T09:45:00.0000000Z,471.1,3
2022-04-28T10:00:00.0000000Z,464.07000000000005,3
2022-04-28T10:15:00.0000000Z,393.44,4
2022-04-28T10:30:00.0000000Z,174.82999999999998,3
2022-04-28T10:45:00.0000000Z,356.78000000000003,3
2022-04-28T11:00:00.0000000Z,360.78000000000003,5
2022-04-28T11:15:00.0000000Z,533.5699999999999,5
2022-04-28T11:30:00.0000000Z,573.73,5
2022-04-28T11:45:00.0000000Z,385.63,5
2022-04-28T12:00:00.0000000Z,337.96000000000004,6
2022-04-28T12:15:00.0000000Z,567.04,7
2022-04-28T12:30:00.0000000Z,655.29,6
2022-04-28T12:45:00.0000000Z,744.08,7
2022-04-28T13:00:00.0000000Z,744.53,8
2022-04-28T13:15:00.0000000Z,888.23,8
2022-04-28T13:30:00.0000000Z,992.7,8
2022-04-28T13:45:00.0000000Z,660.2,9
2022-04-28T14:00:00.0000000Z,858.05,7
2022-04-28T14:15:00.0000000Z,403.46999999999997,6
2022-04-28T14:30:00.0000000Z,778.51,7
2022-04-28T14:45:00.0000000Z,384.53000000000003,6
2022-04-28T15:00:00.0000000Z,456.93,5
2022-04-28T15:15:00.0000000Z,272.08000000000004,5
2022-04-28T15:30:00.0000000Z,670.78,5
2022-04-28T15:45:00.0000000Z,355.96,5
2022-04-28T16:00:00.0000000Z,562.4499999999999,5
2022-04-28T16:15:00.0000000Z,731.83,5
2022-04-28T16:30:00.0000000Z,644.53,5
2022-04-28T16:45:00.0000000Z,607.4200000000001,5
2022-04-28T17:00:00.0000000Z,786.4399999999999,7
2022-04-28T17:15:00.0000000Z,558.51,6
2022-04-28T17:30:00.0000000Z,1083.62,7
2022-04-28T17:45:00.0000000Z,484.44,6
2022-04-28T18:00:00.0000000Z,953.8,9
2022-04-28T18:15:00.0000000Z,651.6999999999999,8
2022-04-28T18:30:00.0000000Z,856.14,8
2022-04-28T18:45:00.0000000Z,563.86,8
2022-04-28T19:00:00.0000000Z,1117.04,10
2022-04-28T19:15:00.0000000Z,712.33,10
2022-04-28T19:30:00.0000000Z,1013.04,10
2022-04-28T19:45:00.0000000Z,1062.82,10
2022-04-28T20:00:00.0000000Z,166.63,1
2022-04-29T08:00:00.0000000Z,137.5,1
2022-04-29T08:15:00.0000000Z,57.57000000000001,2
2022-04-29T08:30:00.0000000Z,193.4,2
2022-04-29T08:45:00.0000000Z,170.81,1
2022-04-29T09:00:00.0000000Z,443.90999999999997,4
2022-04-29T09:15:00.0000000Z,472.23,4
2022-04-29T09:30:00.0000000Z,493.1,3
2022-04-29T09:45:00.0000000Z,448.37,4
2022-04-29T10:00:00.0000000Z,205.98000000000002,3
2022-04-29T10:15:00.0000000Z,581.8399999999999,4
2022-04-29T10:30:00.0000000Z,500.25,4
2022-04-29T10:45:00.0000000Z,167.19,3
2022-04-29T11:00:00.0000000Z,543.86,5
2022-04-29T11:15:00.0000000Z,628.5600000000001,6
2022-04-29T11:30:00.0000000Z,467.87,5
2022-04-29T11:45:00.0000000Z,560.04,6
2022-04-29T12:00:00.0000000Z,598.72,7
2022-04-29T12:15:00.0000000Z,667.05,7
2022-04-29T12:30:00.0000000Z,926.28,7
2022-04-29T12:45:00.0000000Z,786.32,8
2022-04-29T13:00:00.0000000Z,612.6,8
2022-04-29T13:15:00.0000000Z,836.81,9
2022-04-29T13:30:00.0000000Z,981.69,9
2022-04-29T13:45:00.0000000Z,1070.37,9
2022-04-29T14:00:00.0000000Z,939.42,8
2022-04-29T14:15:00.0000000Z,745.95,7
2022-04-29T14:30:00.0000000Z,771.67,7
2022-04-29T14:45:00.0000000Z,949.72,7
2022-04-29T15:00:00.0000000Z,445.58000000000004,5
2022-04-29T15:15:00.0000000Z,497.96,6
2022-04-29T15:30:00.0000000Z,468.7,5
2022-04-29T15:45:00.0000000Z,858.88,6
2022-04-29T16:00:00.0000000Z,495.11,5
2022-04-29T16:15:00.0000000Z,360.71999999999997,5
2022-04-29T16:30:00.0000000Z,569.3100000000001,6
2022-04-29T16:45:00.0000000Z,593.31,5
2022-04-29T17:00:00.0000000Z,574.5600000000001,7
2022-04-29T17:15:00.0000000Z,606.92,7
2022-04-29T17:30:00.0000000Z,1027.1,8
2022-04-29T17:45:00.0000000Z,848.19,7
2022-04-29T18:00:00.0000000Z,777.5,9
2022-04-29T18:15:00.0000000Z,710.73,9
2022-04-29T18:30:00.0000000Z,642.75,9
2022-04-29T18:45:00.0000000Z,798.1800000000001,9
2022-04-29T19:00:00.0000000Z,826.27,10
2022-04-29T19:15:00.0000000Z,933.6700000000001,11
2022-04-29T19:30:00.0000000Z,1087.76,11
2022-04-29T19:45:00.0000000Z,1171.8999999999999,11
2022-04-29T20:00:00.0000000Z,59.55,1
2022-04-30T08:00:00.0000000Z,8.78,1
2022-04-30T10:00:00.0000000Z,311.74,3
2022-04-30T10:15:00.0000000Z,207.43,4
2022-04-30T10:30:00.0000000Z,430.13,4
2022-04-30T10:45:00.0000000Z,386.42999999999995,4
2022-04-30T11:00:00.0000000Z,438.92,6
2022-04-30T11:15:00.0000000Z,703.49,5
2022-04-30T11:30:00.0000000Z,629.6800000000001,6
2022-04-30T11:45:00.0000000Z,629.75,6
2022-04-30T12:00:00.0000000Z,1083.86,8
2022-04-30T12:15:00.0000000Z,967.22,8
2022-04-30T12:30:00.0000000Z,720.3299999999999,8
2022-04-30T12:45:00.0000000Z,665.2,8
2022-04-30T13:00:00.0000000Z,1156.69,9
2022-04-30T13:15:00.0000000Z,867.23,10
2022-04-30T13:30:00.0000000Z,1110.28,10
2022-04-30T13:45:00.0000000Z,706.24,9
2022-04-30T14:00:00.0000000Z,914.76,8
2022-04-30T14:15:00.0000000Z,680.75,8
2022-04-30T14:30:00.0000000Z,724.75,8
2022-04-30T14:45:00.0000000Z,889.53,8
2022-04-30T15:00:00.0000000Z,590.33,6
2022-04-30T15:15:00.0000000Z,613.77,6
2022-04-30T15:30:00.0000000Z,319.0,5
2022-04-30T15:45:00.0000000Z,470.03999999999996,6
2022-04-30T16:00:00.0000000Z,408.25,6
2022-04-30T16:15:00.0000000Z,503.09000000000003,6
2022-04-30T16:30:00.0000000Z,408.26,6
2022-04-30T16:45:00.0000000Z,731.81,6
2022-04-30T17:00:00.0000000Z,668.03,7
2022-04-30T17:15:00.0000000Z,645.67,8
2022-04-30T17:30:00.0000000Z,671.23,8
2022-04-30T17:45:00.0000000Z,789.51,7
2022-04-30T18:00:00.0000000Z,813.09,10
2022-04-30T18:15:00.0000000Z,1315.22,10
2022-04-30T18:30:00.0000000Z,715.73,10
2022-04-30T18:45:00.0000000Z,959.11,9
2022-04-30T19:00:00.0000000Z,1274.34,12
2022-04-30T19:15:00.0000000Z,1255.43,12
2022-04-30T19:30:00.0000000Z,1476.6100000000001,12
2022-04-30T19:45:00.0000000Z,1402.59,11
2022-04-30T20:00:00.0000000Z,1500.69,12
2022-04-30T20:15:00.0000000Z,1272.6399999999999,12
2022-04-30T20:30:00.0000000Z,1014.88,11
2022-04-30T20:45:00.0000000Z,1034.92,12
2022-04-30T21:00:00.0000000Z,474.06,8
2022-04-30T21:15:00.0000000Z,713.6,8
2022-04-30T21:30:00.0000000Z,546.54,7
2022-04-30T21:45:00.0000000Z,836.76,8
2022-04-30T22:00:00.0000000Z,272.82,4
2022-04-30T22:15:00.0000000Z,174.48,4
2022-04-30T22:30:00.0000000Z,388.68,4
2022-04-30T22:45:00.0000000Z,255.07,4
2022-04-30T23:00:00.0000000Z,522.77,4
2022-04-30T23:15:00.0000000Z,644.27,4
2022-04-30T23:30:00.0000000Z,338.93,4
2022-04-30T23:45:00.0000000Z,459.21000000000004,4
2022-05-01T00:00:00.0000000Z,106.65,1
2022-05-01T10:00:00.0000000Z,182.87,3
2022-05-01T10:15:00.0000000Z,358.89,3
2022-05-01T10:30:00.0000000Z,325.21,3
2022-05-01T10:45:00.0000000Z,416.52,3
2022-05-01T11:00:00.0000000Z,506.65999999999997,4
2022-05-01T11:15:00.0000000Z,188.38,4
2022-05-01T11:30:00.0000000Z,564.62,5
2022-05-01T11:45:00.0000000Z,259.90999999999997,4
2022-05-01T12:00:00.0000000Z,667.0,6
2022-05-01T12:15:00.0000000Z,462.28999999999996,6
2022-05-01T12:30:00.0000000Z,738.69,6
2022-05-01T12:45:00.0000000Z,706.72,6
2022-05-01T13:00:00.0000000Z,459.20000000000005,8
2022-05-01T13:15:00.0000000Z,460.53999999999996,7
2022-05-01T13:30:00.0000000Z,961.5999999999999,8
2022-05-01T13:45:00.0000000Z,549.48,7
2022-05-01T14:00:00.0000000Z,540.51,6
2022-05-01T14:15:00.0000000Z,654.71,6
2022-05-01T14:30:00.0000000Z,715.41,6
2022-05-01T14:45:00.0000000Z,619.28,6
2022-05-01T15:00:00.0000000Z,445.28999999999996,5
2022-05-01T15:15:00.0000000Z,435.16999999999996,4
2022-05-01T15:30:00.0000000Z,509.0,5
2022-05-01T15:45:00.0000000Z,409.13,4
2022-05-01T16:00:00.0000000Z,518.0,5
2022-05-01T16:15:00.0000000Z,514.14,4
2022-05-01T16:30:00.0000000Z,444.02,5
2022-05-01T16:45:00.0000000Z,643.98,5
2022-05-01T17:00:00.0000000Z,255.03,5
2022-05-01T17:15:00.0000000Z,662.16,6
2022-05-01T17:30:00.0000000Z,431.27,6
2022-05-01T17:45:00.0000000Z,550.61,6
2022-05-01T18:00:00.0000000Z,704.03,8
2022-05-01T18:15:00.0000000Z,639.0,7
2022-05-01T18:30:00.0000000Z,682.59,8
2022-05-01T18:45:00.0000000Z,722.4,7
2022-05-01T19:00:00.0000000Z,956.99,9
2022-05-01T19:15:00.0000000Z,779.0,9
2022-05-01T19:30:00.0000000Z,667.6,9
2022-05-01T19:45:00.0000000Z,1096.16,9
2022-05-01T20:00:00.0000000Z,567.49,9
2022-05-01T20:15:00.0000000Z,937.49,9
2022-05-01T20:30:00.0000000Z,1052.53,9
2022-05-01T20:45:00.0000000Z,700.5799999999999,9
2022-05-01T21:00:00.0000000Z,763.39,6
2022-05-01T21:15:00.0000000Z,714.93,6
2022-05-01T21:30:00.0000000Z,759.55,6
2022-05-01T21:45:00.0000000Z,458.61,6
2022-05-01T22:00:00.0000000Z,485.15999999999997,3
2022-05-01T22:15:00.0000000Z,350.68,3
2022-05-01T22:30:00.0000000Z,340.83,3
2022-05-01T22:45:00.0000000Z,204.88,3
2022-05-01T23:00:00.0000000Z,21.46,1
2022-05-02T10:00:00.0000000Z,186.58999999999997,2
2022-05-02T10:15:00.0000000Z,204.82999999999998,3
2022-05-02T10:30:00.0000000Z,179.37,2
2022-05-02T10:45:00.0000000Z,360.99,2
2022-05-02T11:00:00.0000000Z,377.01,4
2022-05-02T11:15:00.0000000Z,444.25,4
2022-05-02T11:30:00.0000000Z,334.69,3
2022-05-02T11:45:00.0000000Z,328.05,4
2022-05-02T12:00:00.0000000Z,352.58,4
2022-05-02T12:15:00.0000000Z,589.24,5
2022-05-02T12:30:00.0000000Z,370.09999999999997,5
2022-05-02T12:45:00.0000000Z,347.79999999999995,5
2022-05-02T13:00:00.0000000Z,566.21,5
2022-05-02T13:15:00.0000000Z,457.31,6
2022-05-02T13:30:00.0000000Z,534.94,6
2022-05-02T13:45:00.0000000Z,580.74,6
2022-05-02T14:00:00.0000000Z,439.37,5
2022-05-02T14:15:00.0000000Z,260.26,5
2022-05-02T14:30:00.0000000Z,506.97,4
2022-05-02T14:45:00.0000000Z,536.0600000000001,5
2022-05-02T15:00:00.0000000Z,543.0,4
2022-05-02T15:15:00.0000000Z,232.17,3
2022-05-02T15:30:00.0000000Z,287.65999999999997,4
2022-05-02T15:45:00.0000000Z,369.53999999999996,4
2022-05-02T16:00:00.0000000Z,345.56,3
2022-05-02T16:15:00.0000000Z,616.2,4
2022-05-02T16:30:00.0000000Z,307.13,3
2022-05-02T16:45:00.0000000Z,170.7,4
2022-05-02T17:00:00.0000000Z,364.37,4
2022-05-02T17:15:00.0000000Z,445.78,5
2022-05-02T17:30:00.0000000Z,452.90000000000003,5
2022-05-02T17:45:00.0000000Z,595.2,5
2022-05-02T18:00:00.0000000Z,471.03,5
2022-05-02T18:15:00.0000000Z,651.36,6
2022-05-02T18:30:00.0000000Z,949.22,6
2022-05-02T18:45:00.0000000Z,701.13,6
2022-05-02T19:00:00.0000000Z,778.5600000000001,7
2022-05-02T19:15:00.0000000Z,363.37,8
2022-05-02T19:30:00.0000000Z,934.36,7
2022-05-02T19:45:00.0000000Z,575.94,7
2022-05-02T20:00:00.0000000Z,146.5,1
2022-05-03T08:00:00.0000000Z,34.61,1
2022-05-03T08:15:00.0000000Z,76.5,1
2022-05-03T08:30:00.0000000Z,154.56,2
2022-05-03T08:45:00.0000000Z,16.02,1
2022-05-03T09:00:00.0000000Z,429.58,3
2022-05-03T09:15:00.0000000Z,420.2,3
2022-05-03T09:30:00.0000000Z,356.89,3
2022-05-03T09:45:00.0000000Z,206.82,3
2022-05-03T10:00:00.0000000Z,254.72000000000003,3
2022-05-03T10:15:00.0000000Z,316.93,3
2022-05-03T10:30:00.0000000Z,450.98,3
2022-05-03T10:45:00.0000000Z,249.04999999999998,3
2022-05-03T11:00:00.0000000Z,346.41999999999996,4
2022-05-03T11:15:00.0000000Z,518.48,5
2022-05-03T11:30:00.0000000Z,452.28999999999996,5
2022-05-03T11:45:00.0000000Z,214.56,4
2022-05-03T12:00:00.0000000Z,411.5,6
2022-05-03T12:15:00.0000000Z,483.47999999999996,6
2022-05-03T12:30:00.0000000Z,424.25,6
2022-05-03T12:45:00.0000000Z,786.3399999999999,6
2022-05-03T13:00:00.0000000Z,506.58,7
2022-05-03T13:15:00.0000000Z,806.84,8
2022-05-03T13:30:00.0000000Z,824.98,7
2022-05-03T13:45:00.0000000Z,723.17,8
2022-05-03T14:00:00.0000000Z,698.74,6
2022-05-03T14:15:00.0000000Z,1002.36,6
2022-05-03T14:30:00.0000000Z,607.6,6
2022-05-03T14:45:00.0000000Z,606.29,6
2022-05-03T15:00:00.0000000Z,561.35,5
2022-05-03T15:15:00.0000000Z,446.13,4
2022-05-03T15:30:00.0000000Z,331.57,5
2022-05-03T15:45:00.0000000Z,482.46000000000004,4
2022-05-03T16:00:00.0000000Z,691.3499999999999,5
2022-05-03T16:15:00.0000000Z,543.63,4
2022-05-03T16:30:00.0000000Z,472.51,5
2022-05-03T16:45:00.0000000Z,377.09000000000003,4
2022-05-03T17:00:00.0000000Z,729.6999999999999,6
2022-05-03T17:15:00.0000000Z,604.41,6
2022-05-03T17:30:00.0000000Z,878.48,6
2022-05-03T17:45:00.0000000Z,534.34,6
2022-05-03T18:00:00.0000000Z,759.1800000000001,8
2022-05-03T18:15:00.0000000Z,916.05,7
2022-05-03T18:30:00.0000000Z,620.55,7
2022-05-03T18:45:00.0000000Z,596.32,8
2022-05-03T19:00:00.0000000Z,947.6700000000001,9
2022-05-03T19:15:00.0000000Z,902.47,9
2022-05-03T19:30:00.0000000Z,914.61,9
2022-05-03T19:45:00.0000000Z,1091.42,9
2022-05-03T20:00:00.0000000Z,82.54,1
2022-05-04T08:00:00.0000000Z,124.61,1
2022-05-04T08:15:00.0000000Z,26.04,1
2022-05-04T08:30:00.0000000Z,137.86,2
2022-05-04T08:45:00.0000000Z,133.88,1
2022-05-04T09:00:00.0000000Z,297.08,2
2022-05-04T09:15:00.0000000Z,353.66999999999996,3
2022-05-04T09:30:00.0000000Z,314.82,3
2022-05-04T09:45:00.0000000Z,223.02999999999997,3
2022-05-04T10:00:00.0000000Z,193.98,2
2022-05-04T10:15:00.0000000Z,322.93,3
2022-05-04T10:30:00.0000000Z,386.5,3
2022-05-04T10:45:00.0000000Z,273.15,2
2022-05-04T11:00:00.0000000Z,249.65,4
2022-05-04T11:15:00.0000000Z,437.19,4
2022-05-04T11:30:00.0000000Z,499.43,4
2022-05-04T11:45:00.0000000Z,472.33,4
2022-05-04T12:00:00.0000000Z,552.75,6
2022-05-04T12:15:00.0000000Z,659.89,5
2022-05-04T12:30:00.0000000Z,714.38,6
2022-05-04T12:45:00.0000000Z,503.93,5
2022-05-04T13:00:00.0000000Z,446.36,7
2022-05-04T13:15:00.0000000Z,743.8000000000001,7
2022-05-04T13:30:00.0000000Z,433.47,6
2022-05-04T13:45:00.0000000Z,685.23,7
2022-05-04T14:00:00.0000000Z,716.31,6
2022-05-04T14:15:00.0000000Z,637.59,5
2022-05-04T14:30:00.0000000Z,423.84000000000003,5
2022-05-04T14:45:00.0000000Z,517.89,6
2022-05-04T15:00:00.0000000Z,568.73,4
2022-05-04T15:15:00.0000000Z,457.43000000000006,4
2022-05-04T15:30:00.0000000Z,355.09000000000003,4
2022-05-04T15:45:00.0000000Z,490.18,4
2022-05-04T16:00:00.0000000Z,501.28999999999996,4
2022-05-04T16:15:00.0000000Z,526.6,4
2022-05-04T16:30:00.0000000Z,455.35,4
2022-05-04T16:45:00.0000000Z,425.37,4
2022-05-04T17:00:00.0000000Z,395.60999999999996,5
2022-05-04T17:15:00.0000000Z,677.29,6
2022-05-04T17:30:00.0000000Z,463.84,5
2022-05-04T17:45:00.0000000Z,395.96,5
2022-05-04T18:00:00.0000000Z,807.52,7
2022-05-04T18:15:00.0000000Z,553.66,7
2022-05-04T18:30:00.0000000Z,753.0500000000001,7
2022-05-04T18:45:00.0000000Z,456.40999999999997,6
2022-05-04T19:00:00.0000000Z,564.99,8
2022-05-04T19:15:00.0000000Z,681.37,8
2022-05-04T19:30:00.0000000Z,896.98,8
2022-05-04T19:45:00.0000000Z,906.62,9
2022-05-04T20:00:00.0000000Z,30.44,1
2022-05-05T08:00:00.0000000Z,45.93,1
2022-05-05T08:15:00.0000000Z,191.27,2
2022-05-05T08:30:00.0000000Z,188.01,1
2022-05-05T08:45:00.0000000Z,241.5,2
2022-05-05T09:00:00.0000000Z,430.57,3
2022-05-05T09:15:00.0000000Z,416.20000000000005,3
2022-05-05T09:30:00.0000000Z,351.1,3
2022-05-05T09:45:00.0000000Z,393.53,3
2022-05-05T10:00:00.0000000Z,253.75,4
2022-05-05T10:15:00.0000000Z,306.52,3
2022-05-05T10:30:00.0000000Z,124.95,3
2022-05-05T10:45:00.0000000Z,194.75,4
2022-05-05T11:00:00.0000000Z,310.48,4
2022-05-05T11:15:00.0000000Z,531.03,5
2022-05-05T11:30:00.0000000Z,353.65999999999997,5
2022-05-05T11:45:00.0000000Z,300.68,5
2022-05-05T12:00:00.0000000Z,592.78,6
2022-05-05T12:15:00.0000000Z,731.01,7
2022-05-05T12:30:00.0000000Z,468.88,6
2022-05-05T12:45:00.0000000Z,378.4,7
2022-05-05T13:00:00.0000000Z,776.8399999999999,8
2022-05-05T13:15:00.0000000Z,788.13,8
2022-05-05T13:30:00.0000000Z,604.26,9
2022-05-05T13:45:00.0000000Z,1146.56,8
2022-05-05T14:00:00.0000000Z,948.51,7
2022-05-05T14:15:00.0000000Z,592.91,6
2022-05-05T14:30:00.0000000Z,764.99,7
2022-05-05T14:45:00.0000000Z,594.84,6
2022-05-05T15:00:00.0000000Z,698.7,5
2022-05-05T15:15:00.0000000Z,254.73000000000002,5
2022-05-05T15:30:00.0000000Z,492.23999999999995,5
2022-05-05T15:45:00.0000000Z,298.68,5
2022-05-05T16:00:00.0000000Z,444.47,5
2022-05-05T16:15:00.0000000Z,563.02,5
2022-05-05T16:30:00.0000000Z,577.77,5
2022-05-05T16:45:00.0000000Z,673.15,5
2022-05-05T17:00:00.0000000Z,734.02,6
2022-05-05T17:15:00.0000000Z,722.91,7
2022-05-05T17:30:00.0000000Z,494.37,6
2022-05-05T17:45:00.0000000Z,526.78,7
2022-05-05T18:00:00.0000000Z,731.28,8
2022-05-05T18:15:00.0000000Z,840.9300000000001,8
2022-05-05T18:30:00.0000000Z,991.9200000000001,9
2022-05-05T18:45:00.0000000Z,558.6800000000001,8
2022-05-05T19:00:00.0000000Z,949.13,10
2022-05-05T19:15:00.0000000Z,697.42,10
2022-05-05T19:30:00.0000000Z,708.9100000000001,9
2022-05-05T19:45:00.0000000Z,895.96,10
2022-05-05T20:00:00.0000000Z,127.01,1
2022-05-06T08:00:00.0000000Z,107.61,1
2022-05-06T08:15:00.0000000Z,47.5,2
2022-05-06T08:30:00.0000000Z,189.9,2
2022-05-06T08:45:00.0000000Z,178.56,2
2022-05-06T09:00:00.0000000Z,210.79,2
2022-05-06T09:15:00.0000000Z,465.56,4
2022-05-06T09:30:00.0000000Z,277.56,3
2022-05-06T09:45:00.0000000Z,564.56,4
2022-05-06T10:00:00.0000000Z,584.5799999999999,4
2022-05-06T10:15:00.0000000Z,256.99,3
2022-05-06T10:30:00.0000000Z,225.69,4
2022-05-06T10:45:00.0000000Z,418.51,4
2022-05-06T11:00:00.0000000Z,432.52,4
2022-05-06T11:15:00.0000000Z,731.96,6
2022-05-06T11:30:00.0000000Z,539.53,5
2022-05-06T11:45:00.0000000Z,653.29,6
2022-05-06T12:00:00.0000000Z,855.63,7
2022-05-06T12:15:00.0000000Z,465.35,7
2022-05-06T12:30:00.0000000Z,705.4,7
2022-05-06T12:45:00.0000000Z,605.9,7
2022-05-06T13:00:00.0000000Z,861.01,9
2022-05-06T13:15:00.0000000Z,869.89,9
2022-05-06T13:30:00.0000000Z,880.72,9
2022-05-06T13:45:00.0000000Z,1052.08,9
2022-05-06T14:00:00.0000000Z,519.54,7
2022-05-06T14:15:00.0000000Z,633.24,8
2022-05-06T14:30:00.0000000Z,963.3000000000001,7
2022-05-06T14:45:00.0000000Z,516.99,7
2022-05-06T15:00:00.0000000Z,559.79,6
2022-05-06T15:15:00.0000000Z,479.32,5
2022-05-06T15:30:00.0000000Z,471.64,5
2022-05-06T15:45:00.0000000Z,453.59,6
2022-05-06T16:00:00.0000000Z,645.4300000000001,5
2022-05-06T16:15:00.0000000Z,285.62,6
2022-05-06T16:30:00.0000000Z,589.54,5
2022-05-06T16:45:00.0000000Z,320.12,5
2022-05-06T17:00:00.0000000Z,363.31,7
2022-05-06T17:15:00.0000000Z,806.4,8
2022-05-06T17:30:00.0000000Z,714.81,7
2022-05-06T17:45:00.0000000Z,591.38,7
2022-05-06T18:00:00.0000000Z,863.47,9
2022-05-06T18:15:00.0000000Z,765.02,9
2022-05-06T18:30:00.0000000Z,722.3199999999999,9
2022-05-06T18:45:00.0000000Z,780.51,9
2022-05-06T19:00:00.0000000Z,1460.69,11
2022-05-06T19:15:00.0000000Z,1136.99,10
2022-05-06T19:30:00.0000000Z,1010.74,11
2022-05-06T19:45:00.0000000Z,1127.84,11
2022-05-06T20:00:00.0000000Z,189.95,1
